transaction_id,customer_id,transaction_datetime,city,payment_method,transaction_type,device_type,amount,risk_score,fraud_flag,fraud_reason
4030,CUST_908,2025-06-21 10:26:00,Dakar,Orange Money,Paiement,iPhone,19127,0,0,Normal
4031,CUST_346,2025-02-11 13:57:00,Thiès,Wave,Retrait,iPhone,3581,0,0,Normal
4032,CUST_834,2025-02-19 16:26:00,Ziguinchor,Orange Money,Paiement,iPhone,2129,0,0,Normal
4033,CUST_850,2025-04-08 19:02:00,Dakar,Wave,Paiement,iPhone,4186,0,0,Normal
4034,CUST_911,2025-06-17 17:37:00,Ziguinchor,Wave,Retrait,Android,18423,0,0,Normal
4035,CUST_534,2025-04-02 06:04:00,Kaolack,Orange Money,Paiement,iPhone,62829,0,0,Normal
4036,CUST_489,2025-03-03 22:03:00,Saint-Louis,Wave,Retrait,Android,52648,0,0,Normal
4037,CUST_223,2025-05-24 05:36:00,Thiès,Orange Money,Transfert,Android,72293,0,0,Normal
4038,CUST_420,2025-02-01 12:04:00,Ziguinchor,Wave,Paiement,iPhone,6827,0,0,Normal
4039,CUST_824,2025-06-20 16:12:00,Kaolack,Wave,Transfert,Android,67829,0,0,Normal
4040,CUST_762,2025-04-05 00:47:00,Kaolack,Carte Bancaire,Transfert,iPhone,37246,0,0,Normal
4041,CUST_676,2025-04-05 07:08:00,Saint-Louis,Orange Money,Retrait,Android,500,0,0,Normal
4042,CUST_929,2025-02-26 08:43:00,Saint-Louis,Wave,Retrait,iPhone,27528,35,1,Comportement suspect
4043,CUST_440,2025-03-09 09:14:00,Dakar,Free Money,Transfert,iPhone,4740,0,0,Normal
4044,CUST_696,2025-06-17 14:28:00,Thiès,Carte Bancaire,Paiement,iPhone,13313,0,0,Normal
4045,CUST_672,2025-03-07 11:53:00,Kaolack,Orange Money,Transfert,iPhone,27139,0,0,Normal
4046,CUST_723,2025-06-22 10:49:00,Kaolack,Wave,Paiement,Android,52364,0,0,Normal
4047,CUST_197,2025-06-18 13:57:00,Thiès,Carte Bancaire,Retrait,iPhone,16135,0,0,Normal
4048,CUST_60,2025-02-27 13:14:00,Thiès,Orange Money,Transfert,Android,5462,0,0,Normal
4049,CUST_291,2025-01-17 12:05:00,Ziguinchor,Wave,Paiement,Android,6073,0,0,Normal
4050,CUST_271,2025-03-09 12:32:00,Dakar,Orange Money,Paiement,iPhone,31140,0,0,Normal
4051,CUST_771,2025-06-30 10:27:00,Thiès,Orange Money,Retrait,Android,36385,0,0,Normal
4052,CUST_567,2025-02-27 11:06:00,Dakar,Free Money,Retrait,iPhone,26645,0,0,Normal
4053,CUST_352,2025-02-12 16:15:00,Ziguinchor,Carte Bancaire,Transfert,Android,10933,0,0,Normal
4054,CUST_496,2025-05-13 12:29:00,Ziguinchor,Orange Money,Paiement,Android,29215,0,0,Normal
4055,CUST_764,2025-03-05 15:52:00,Dakar,Carte Bancaire,Retrait,iPhone,21329,0,0,Normal
4056,CUST_132,2025-03-29 11:58:00,Saint-Louis,Orange Money,Retrait,Android,79738,0,0,Normal
4057,CUST_699,2025-03-30 13:51:00,Dakar,Wave,Transfert,Android,28946,0,0,Normal
4058,CUST_908,2025-06-08 20:54:00,Dakar,Wave,Paiement,iPhone,10632,0,0,Normal
4059,CUST_217,2025-03-22 07:58:00,Kaolack,Wave,Paiement,iPhone,2165,0,0,Normal
4060,CUST_791,2025-03-08 10:21:00,Kaolack,Free Money,Transfert,iPhone,46423,0,0,Normal
4061,CUST_718,2025-06-12 06:21:00,Ziguinchor,Carte Bancaire,Retrait,iPhone,4579,0,0,Normal
4062,CUST_259,2025-01-17 17:50:00,Ziguinchor,Orange Money,Paiement,iPhone,25182,0,0,Normal
4063,CUST_488,2025-02-08 11:00:00,Saint-Louis,Carte Bancaire,Retrait,Android,30609,0,0,Normal
4064,CUST_45,2025-06-02 08:29:00,Saint-Louis,Free Money,Paiement,Android,14686,0,0,Normal
4065,CUST_519,2025-05-04 15:35:00,Kaolack,Wave,Transfert,iPhone,17934,0,0,Normal
4066,CUST_50,2025-05-22 05:51:00,Ziguinchor,Orange Money,Paiement,Android,25972,0,0,Normal
4067,CUST_139,2025-05-09 14:54:00,Kaolack,Carte Bancaire,Retrait,Android,63911,0,0,Normal
4068,CUST_933,2025-05-27 06:08:00,Dakar,Free Money,Retrait,Android,500,0,0,Normal
4069,CUST_822,2025-04-15 06:04:00,Thiès,Carte Bancaire,Transfert,iPhone,27366,0,0,Normal
4070,CUST_767,2025-04-14 11:06:00,Kaolack,Free Money,Paiement,iPhone,84263,0,0,Normal
4071,CUST_718,2025-01-29 20:44:00,Ziguinchor,Wave,Retrait,iPhone,4380,0,0,Normal
4072,CUST_749,2025-06-16 12:56:00,Thiès,Wave,Transfert,iPhone,13275,0,0,Normal
4073,CUST_575,2025-02-26 11:43:00,Thiès,Wave,Paiement,Android,10122,0,0,Normal
4074,CUST_89,2025-06-19 20:27:00,Ziguinchor,Wave,Transfert,iPhone,29265,0,0,Normal
4075,CUST_663,2025-01-15 17:06:00,Thiès,Free Money,Retrait,Android,37492,0,0,Normal
4076,CUST_294,2025-02-09 07:45:00,Thiès,Free Money,Retrait,iPhone,16397,0,0,Normal
4077,CUST_295,2025-01-28 11:01:00,Kaolack,Carte Bancaire,Retrait,iPhone,1899,0,0,Normal
4078,CUST_792,2025-04-17 12:14:00,Kaolack,Free Money,Transfert,Android,10394,0,0,Normal
4079,CUST_325,2025-04-18 11:41:00,Ziguinchor,Orange Money,Transfert,iPhone,77610,0,0,Normal
4080,CUST_130,2025-01-25 09:34:00,Dakar,Carte Bancaire,Retrait,iPhone,19776,0,0,Normal
4081,CUST_203,2025-02-11 16:16:00,Ziguinchor,Carte Bancaire,Paiement,iPhone,34558,0,0,Normal
4082,CUST_632,2025-03-27 19:31:00,Thiès,Orange Money,Paiement,Android,26721,0,0,Normal
4083,CUST_848,2025-01-24 08:30:00,Ziguinchor,Free Money,Transfert,Android,29345,0,0,Normal
4084,CUST_472,2025-03-28 17:24:00,Ziguinchor,Orange Money,Paiement,Android,1465,0,0,Normal
4085,CUST_263,2025-01-23 12:15:00,Dakar,Free Money,Retrait,iPhone,43675,0,0,Normal
4086,CUST_209,2025-03-12 08:32:00,Saint-Louis,Carte Bancaire,Transfert,iPhone,53431,0,0,Normal
4087,CUST_113,2025-01-14 13:03:00,Ziguinchor,Orange Money,Transfert,iPhone,24243,0,0,Normal
4088,CUST_446,2025-01-26 03:00:00,Thiès,Orange Money,Retrait,iPhone,23060,25,0,Normal
4089,CUST_872,2025-06-08 09:16:00,Ziguinchor,Wave,Transfert,iPhone,40447,0,0,Normal
4090,CUST_930,2025-04-13 14:13:00,Saint-Louis,Carte Bancaire,Retrait,iPhone,59322,0,0,Normal
4091,CUST_912,2025-02-11 06:16:00,Dakar,Free Money,Transfert,iPhone,53582,0,0,Normal
4092,CUST_386,2025-01-26 15:49:00,Saint-Louis,Carte Bancaire,Transfert,Android,14937,30,0,Normal
4093,CUST_691,2025-04-26 10:49:00,Dakar,Orange Money,Transfert,Android,83090,0,0,Normal
4094,CUST_335,2025-04-06 08:29:00,Kaolack,Free Money,Transfert,Android,43058,0,0,Normal
4095,CUST_3,2025-06-25 10:53:00,Kaolack,Wave,Transfert,Android,12401,0,0,Normal
4096,CUST_722,2025-03-22 15:14:00,Dakar,Orange Money,Paiement,iPhone,33716,0,0,Normal
4097,CUST_835,2025-06-13 09:42:00,Dakar,Carte Bancaire,Retrait,Android,48001,0,0,Normal
4098,CUST_805,2025-05-07 11:54:00,Saint-Louis,Wave,Paiement,iPhone,4163,0,0,Normal
4099,CUST_201,2025-04-04 01:55:00,Kaolack,Free Money,Retrait,Android,13638,25,0,Normal
4100,CUST_394,2025-03-19 01:54:00,Dakar,Orange Money,Paiement,iPhone,7377,25,0,Normal
4101,CUST_328,2025-02-03 13:11:00,Thiès,Wave,Transfert,Android,8226,0,0,Normal
4102,CUST_486,2025-03-03 11:28:00,Thiès,Carte Bancaire,Transfert,Android,83926,0,0,Normal
4103,CUST_248,2025-03-23 08:05:00,Ziguinchor,Wave,Retrait,iPhone,36178,0,0,Normal
4104,CUST_209,2025-06-06 10:05:00,Saint-Louis,Orange Money,Transfert,Android,21859,0,0,Normal
4105,CUST_423,2025-01-28 08:49:00,Kaolack,Carte Bancaire,Transfert,iPhone,84516,0,0,Normal
4106,CUST_791,2025-03-24 22:28:00,Kaolack,Wave,Retrait,iPhone,43183,0,0,Normal
4107,CUST_912,2025-02-14 15:17:00,Dakar,Wave,Retrait,iPhone,51210,0,0,Normal
4108,CUST_957,2025-04-15 12:49:00,Saint-Louis,Orange Money,Paiement,iPhone,26144,35,1,Comportement suspect
4109,CUST_215,2025-04-27 12:32:00,Dakar,Orange Money,Transfert,Android,31110,0,0,Normal
4110,CUST_711,2025-05-14 10:59:00,Ziguinchor,Orange Money,Transfert,Android,48754,0,0,Normal
4111,CUST_794,2025-03-13 11:08:00,Kaolack,Orange Money,Transfert,Android,22935,35,1,Comportement suspect
4112,CUST_932,2025-01-29 10:17:00,Ziguinchor,Wave,Transfert,iPhone,41467,0,0,Normal
4113,CUST_554,2025-03-18 06:17:00,Dakar,Wave,Retrait,Android,18686,30,0,Normal
4114,CUST_798,2025-05-24 10:55:00,Dakar,Free Money,Paiement,Android,49092,0,0,Normal
4115,CUST_295,2025-03-13 04:28:00,Kaolack,Orange Money,Transfert,Android,6409,25,0,Normal
4116,CUST_540,2025-04-09 09:31:00,Saint-Louis,Orange Money,Transfert,Android,54661,0,0,Normal
4117,CUST_846,2025-02-05 12:00:00,Ziguinchor,Wave,Transfert,Android,31660,0,0,Normal
4118,CUST_100,2025-04-12 06:08:00,Dakar,Free Money,Retrait,iPhone,6131,0,0,Normal
4119,CUST_924,2025-02-03 21:56:00,Kaolack,Orange Money,Transfert,Android,10430,0,0,Normal
4120,CUST_178,2025-05-20 12:02:00,Kaolack,Carte Bancaire,Paiement,iPhone,20045,0,0,Normal
4121,CUST_532,2025-05-15 15:56:00,Saint-Louis,Orange Money,Paiement,Android,33857,0,0,Normal
4122,CUST_199,2025-03-27 13:53:00,Saint-Louis,Free Money,Transfert,Android,500,0,0,Normal
4123,CUST_603,2025-01-16 10:28:00,Saint-Louis,Orange Money,Retrait,Android,39249,0,0,Normal
4124,CUST_625,2025-05-16 13:04:00,Saint-Louis,Free Money,Paiement,Android,15432,0,0,Normal
4125,CUST_325,2025-06-19 16:33:00,Ziguinchor,Free Money,Retrait,iPhone,63296,0,0,Normal
4126,CUST_947,2025-02-15 17:37:00,Dakar,Free Money,Transfert,Android,47605,0,0,Normal
4127,CUST_921,2025-04-20 07:10:00,Thiès,Free Money,Paiement,Android,45627,0,0,Normal
4128,CUST_735,2025-05-23 10:24:00,Saint-Louis,Carte Bancaire,Transfert,iPhone,21554,0,0,Normal
4129,CUST_650,2025-06-18 14:54:00,Ziguinchor,Orange Money,Paiement,Android,15646,0,0,Normal
4130,CUST_850,2025-03-24 10:19:00,Dakar,Orange Money,Paiement,iPhone,1187,0,0,Normal
4131,CUST_337,2025-05-20 13:47:00,Thiès,Orange Money,Retrait,Android,18338,0,0,Normal
4132,CUST_55,2025-01-22 11:41:00,Dakar,Wave,Retrait,Android,5355,0,0,Normal
4133,CUST_757,2025-01-29 19:51:00,Thiès,Wave,Transfert,Android,38045,0,0,Normal
4134,CUST_351,2025-04-25 12:32:00,Kaolack,Wave,Paiement,Android,35325,0,0,Normal
4135,CUST_898,2025-03-31 11:08:00,Kaolack,Free Money,Transfert,Android,41258,0,0,Normal
4136,CUST_521,2025-06-11 06:15:00,Ziguinchor,Wave,Paiement,iPhone,17726,35,1,Comportement suspect
4137,CUST_469,2025-02-10 13:04:00,Dakar,Wave,Retrait,Android,13712,0,0,Normal
4138,CUST_1000,2025-04-15 12:26:00,Dakar,Orange Money,Transfert,Android,58692,0,0,Normal
4139,CUST_701,2025-05-14 16:44:00,Thiès,Wave,Retrait,Android,44342,0,0,Normal
4140,CUST_661,2025-03-12 10:41:00,Ziguinchor,Carte Bancaire,Retrait,Android,71235,0,0,Normal
4141,CUST_773,2025-05-10 06:55:00,Saint-Louis,Wave,Paiement,Android,500,0,0,Normal
4142,CUST_377,2025-01-25 13:18:00,Kaolack,Free Money,Transfert,Android,33380,0,0,Normal
4143,CUST_188,2025-02-23 09:55:00,Thiès,Wave,Transfert,iPhone,47118,0,0,Normal
4144,CUST_471,2025-04-03 10:36:00,Kaolack,Carte Bancaire,Retrait,Android,20346,0,0,Normal
4145,CUST_282,2025-05-29 15:08:00,Saint-Louis,Free Money,Retrait,Android,12314,0,0,Normal
4146,CUST_139,2025-01-24 09:24:00,Kaolack,Carte Bancaire,Transfert,iPhone,55523,0,0,Normal
4147,CUST_477,2025-01-18 18:10:00,Thiès,Wave,Transfert,Android,500,0,0,Normal
4148,CUST_778,2025-06-18 12:46:00,Dakar,Free Money,Paiement,Android,27252,0,0,Normal
4149,CUST_94,2025-04-18 10:23:00,Ziguinchor,Wave,Paiement,iPhone,57374,0,0,Normal
4150,CUST_176,2025-03-06 15:54:00,Saint-Louis,Carte Bancaire,Paiement,Android,1482,0,0,Normal
4151,CUST_697,2025-06-15 14:06:00,Thiès,Carte Bancaire,Paiement,iPhone,58175,0,0,Normal
4152,CUST_678,2025-03-30 10:38:00,Saint-Louis,Wave,Transfert,iPhone,7940,30,0,Normal
4153,CUST_993,2025-01-12 08:13:00,Thiès,Free Money,Transfert,iPhone,46547,0,0,Normal
4154,CUST_576,2025-03-03 12:00:00,Kaolack,Orange Money,Transfert,iPhone,36752,0,0,Normal
4155,CUST_217,2025-02-07 09:42:00,Kaolack,Free Money,Paiement,Android,3695,0,0,Normal
4156,CUST_882,2025-02-20 17:36:00,Thiès,Orange Money,Paiement,Android,796,0,0,Normal
4157,CUST_383,2025-05-10 17:00:00,Dakar,Carte Bancaire,Paiement,Android,18587,0,0,Normal
4158,CUST_132,2025-01-10 07:45:00,Saint-Louis,Free Money,Transfert,Android,25633,0,0,Normal
4159,CUST_482,2025-01-07 07:07:00,Saint-Louis,Carte Bancaire,Transfert,Android,11460,0,0,Normal
4160,CUST_827,2025-05-07 18:11:00,Kaolack,Carte Bancaire,Transfert,Android,17459,0,0,Normal
4161,CUST_862,2025-05-27 18:48:00,Kaolack,Carte Bancaire,Paiement,Android,500,0,0,Normal
4162,CUST_127,2025-04-25 18:39:00,Dakar,Wave,Paiement,iPhone,46537,0,0,Normal
4163,CUST_17,2025-06-24 15:02:00,Dakar,Wave,Paiement,iPhone,19484,0,0,Normal
4164,CUST_661,2025-01-09 15:15:00,Ziguinchor,Wave,Paiement,iPhone,33466,0,0,Normal
4165,CUST_669,2025-06-07 06:43:00,Kaolack,Orange Money,Paiement,Android,14316,0,0,Normal
4166,CUST_330,2025-04-17 11:07:00,Ziguinchor,Carte Bancaire,Paiement,Android,58378,0,0,Normal
4167,CUST_283,2025-05-19 11:31:00,Kaolack,Wave,Retrait,iPhone,2538,0,0,Normal
4168,CUST_581,2025-06-03 17:12:00,Dakar,Orange Money,Paiement,iPhone,38815,0,0,Normal
4169,CUST_362,2025-03-03 10:36:00,Saint-Louis,Carte Bancaire,Retrait,iPhone,47571,0,0,Normal
4170,CUST_865,2025-05-19 09:37:00,Ziguinchor,Free Money,Retrait,Android,11744,0,0,Normal
4171,CUST_261,2025-03-13 12:29:00,Kaolack,Free Money,Transfert,iPhone,16514,0,0,Normal
4172,CUST_837,2025-03-26 14:30:00,Ziguinchor,Carte Bancaire,Retrait,Android,17074,0,0,Normal
4173,CUST_632,2025-01-14 12:32:00,Thiès,Wave,Retrait,iPhone,14016,0,0,Normal
4174,CUST_102,2025-05-03 16:50:00,Kaolack,Wave,Retrait,iPhone,51410,0,0,Normal
4175,CUST_945,2025-03-19 10:31:00,Ziguinchor,Carte Bancaire,Retrait,iPhone,10615,0,0,Normal
4176,CUST_981,2025-01-12 04:32:00,Thiès,Carte Bancaire,Transfert,Android,5012,25,0,Normal
4177,CUST_617,2025-01-07 12:11:00,Dakar,Orange Money,Retrait,iPhone,16782,0,0,Normal
4178,CUST_565,2025-02-27 21:37:00,Ziguinchor,Orange Money,Retrait,Android,42290,0,0,Normal
4179,CUST_911,2025-02-17 12:22:00,Ziguinchor,Orange Money,Paiement,iPhone,27951,0,0,Normal
4180,CUST_18,2025-04-11 17:00:00,Dakar,Free Money,Retrait,iPhone,3629,0,0,Normal
4181,CUST_805,2025-03-29 18:43:00,Saint-Louis,Orange Money,Paiement,Android,6244,0,0,Normal
4182,CUST_257,2025-01-06 10:30:00,Saint-Louis,Wave,Paiement,Android,6840,0,0,Normal
4183,CUST_206,2025-03-15 23:20:00,Ziguinchor,Wave,Paiement,Android,48320,0,0,Normal
4184,CUST_798,2025-03-17 12:19:00,Dakar,Orange Money,Transfert,Android,24775,0,0,Normal
4185,CUST_526,2025-04-12 10:38:00,Thiès,Free Money,Transfert,iPhone,8781,0,0,Normal
4186,CUST_55,2025-04-30 11:00:00,Dakar,Carte Bancaire,Paiement,Android,5558,0,0,Normal
4187,CUST_492,2025-06-23 15:02:00,Ziguinchor,Wave,Transfert,iPhone,100038,0,0,Normal
4188,CUST_987,2025-04-21 14:30:00,Thiès,Wave,Transfert,Android,8619,0,0,Normal
4189,CUST_732,2025-01-26 19:26:00,Dakar,Free Money,Transfert,iPhone,500,0,0,Normal
4190,CUST_95,2025-05-04 10:35:00,Ziguinchor,Free Money,Retrait,iPhone,30289,0,0,Normal
4191,CUST_610,2025-01-06 16:33:00,Saint-Louis,Carte Bancaire,Retrait,iPhone,3221,0,0,Normal
4192,CUST_949,2025-04-16 22:34:00,Thiès,Free Money,Transfert,Android,30827,0,0,Normal
4193,CUST_496,2025-05-12 08:57:00,Ziguinchor,Wave,Transfert,iPhone,16750,0,0,Normal
4194,CUST_633,2025-04-21 11:49:00,Saint-Louis,Orange Money,Paiement,iPhone,11510,0,0,Normal
4195,CUST_680,2025-04-20 13:52:00,Saint-Louis,Orange Money,Transfert,iPhone,2720,0,0,Normal
4196,CUST_128,2025-02-06 13:09:00,Kaolack,Orange Money,Transfert,iPhone,67153,0,0,Normal
4197,CUST_227,2025-01-14 10:16:00,Ziguinchor,Orange Money,Transfert,iPhone,4786,0,0,Normal
4198,CUST_132,2025-02-01 21:43:00,Saint-Louis,Carte Bancaire,Retrait,iPhone,22007,0,0,Normal
4199,CUST_927,2025-05-17 10:01:00,Dakar,Free Money,Transfert,iPhone,7838,0,0,Normal
4200,CUST_880,2025-05-12 08:30:00,Saint-Louis,Wave,Retrait,iPhone,5087,0,0,Normal
4201,CUST_496,2025-04-07 04:20:00,Ziguinchor,Carte Bancaire,Transfert,iPhone,35014,25,0,Normal
4202,CUST_602,2025-03-29 13:10:00,Dakar,Orange Money,Paiement,Android,47018,0,0,Normal
4203,CUST_634,2025-01-28 15:02:00,Kaolack,Wave,Retrait,Android,47766,0,0,Normal
4204,CUST_601,2025-02-07 04:40:00,Thiès,Wave,Retrait,Android,29295,25,0,Normal
4205,CUST_541,2025-05-14 10:21:00,Ziguinchor,Free Money,Paiement,Android,22741,0,0,Normal
4206,CUST_992,2025-06-03 16:31:00,Saint-Louis,Free Money,Retrait,iPhone,58809,0,0,Normal
4207,CUST_965,2025-03-06 06:53:00,Thiès,Wave,Paiement,iPhone,83000,0,0,Normal
4208,CUST_764,2025-02-08 07:56:00,Dakar,Carte Bancaire,Paiement,Android,19524,0,0,Normal
4209,CUST_287,2025-02-20 12:48:00,Ziguinchor,Free Money,Retrait,iPhone,49264,0,0,Normal
4210,CUST_356,2025-04-20 15:13:00,Ziguinchor,Orange Money,Retrait,Android,12321,0,0,Normal
4211,CUST_46,2025-04-06 09:16:00,Thiès,Free Money,Retrait,iPhone,20626,0,0,Normal
4212,CUST_20,2025-03-07 14:49:00,Kaolack,Orange Money,Paiement,iPhone,38500,0,0,Normal
4213,CUST_965,2025-06-01 05:54:00,Thiès,Wave,Retrait,Android,21514,0,0,Normal
4214,CUST_198,2025-04-29 11:04:00,Dakar,Wave,Paiement,iPhone,4026,0,0,Normal
4215,CUST_202,2025-03-09 06:31:00,Saint-Louis,Free Money,Paiement,iPhone,25988,0,0,Normal
4216,CUST_754,2025-03-01 10:53:00,Ziguinchor,Wave,Retrait,Android,7271,0,0,Normal
4217,CUST_442,2025-02-25 04:59:00,Ziguinchor,Wave,Paiement,iPhone,8804,25,0,Normal
4218,CUST_840,2025-06-30 21:47:00,Kaolack,Carte Bancaire,Transfert,Android,7213,0,0,Normal
4219,CUST_365,2025-06-29 13:49:00,Saint-Louis,Orange Money,Transfert,iPhone,20360,0,0,Normal
4220,CUST_829,2025-03-08 09:44:00,Ziguinchor,Free Money,Paiement,Android,37070,0,0,Normal
4221,CUST_603,2025-03-25 15:30:00,Saint-Louis,Free Money,Retrait,Android,34534,0,0,Normal
4222,CUST_152,2025-02-15 19:26:00,Ziguinchor,Orange Money,Retrait,iPhone,18516,0,0,Normal
4223,CUST_407,2025-04-11 13:02:00,Kaolack,Free Money,Paiement,Android,500,0,0,Normal
4224,CUST_146,2025-05-07 15:17:00,Dakar,Wave,Transfert,iPhone,16642,0,0,Normal
4225,CUST_730,2025-03-01 20:33:00,Saint-Louis,Wave,Retrait,Android,16170,30,0,Normal
4226,CUST_438,2025-05-28 09:08:00,Dakar,Wave,Paiement,Android,33967,0,0,Normal
4227,CUST_92,2025-01-18 13:27:00,Saint-Louis,Free Money,Retrait,Android,3120,0,0,Normal
4228,CUST_357,2025-03-14 18:52:00,Dakar,Carte Bancaire,Transfert,iPhone,76984,0,0,Normal
4229,CUST_551,2025-03-12 06:44:00,Kaolack,Wave,Paiement,Android,3100,30,0,Normal
4230,CUST_291,2025-03-05 17:12:00,Ziguinchor,Wave,Transfert,Android,15181,0,0,Normal
4231,CUST_701,2025-02-18 17:01:00,Thiès,Carte Bancaire,Paiement,Android,66689,0,0,Normal
4232,CUST_292,2025-01-10 19:59:00,Ziguinchor,Carte Bancaire,Retrait,Android,46659,35,1,Comportement suspect
4233,CUST_466,2025-02-27 10:45:00,Dakar,Wave,Retrait,iPhone,22908,0,0,Normal
4234,CUST_982,2025-01-31 06:02:00,Saint-Louis,Wave,Transfert,iPhone,41937,0,0,Normal
4235,CUST_742,2025-05-26 10:51:00,Ziguinchor,Orange Money,Paiement,iPhone,25444,0,0,Normal
4236,CUST_368,2025-06-14 12:16:00,Saint-Louis,Wave,Paiement,iPhone,9394,0,0,Normal
4237,CUST_81,2025-06-05 08:33:00,Thiès,Free Money,Retrait,iPhone,33468,0,0,Normal
4238,CUST_156,2025-06-06 13:41:00,Dakar,Carte Bancaire,Transfert,iPhone,18708,0,0,Normal
4239,CUST_256,2025-06-27 13:39:00,Thiès,Carte Bancaire,Retrait,Android,11292,0,0,Normal
4240,CUST_789,2025-06-25 01:27:00,Thiès,Carte Bancaire,Paiement,iPhone,38858,60,1,Transaction nocturne
4241,CUST_748,2025-03-22 10:37:00,Kaolack,Orange Money,Transfert,Android,57106,0,0,Normal
4242,CUST_142,2025-03-01 11:03:00,Thiès,Orange Money,Paiement,Android,17249,0,0,Normal
4243,CUST_354,2025-02-13 14:05:00,Saint-Louis,Wave,Transfert,Android,3284,0,0,Normal
4244,CUST_588,2025-06-26 11:36:00,Ziguinchor,Carte Bancaire,Paiement,iPhone,22890,0,0,Normal
4245,CUST_716,2025-03-15 08:49:00,Kaolack,Free Money,Transfert,iPhone,28747,0,0,Normal
4246,CUST_787,2025-05-28 08:38:00,Ziguinchor,Free Money,Paiement,Android,40634,0,0,Normal
4247,CUST_855,2025-02-01 17:51:00,Dakar,Carte Bancaire,Transfert,iPhone,28707,0,0,Normal
4248,CUST_317,2025-01-23 11:27:00,Saint-Louis,Carte Bancaire,Retrait,Android,29224,0,0,Normal
4249,CUST_484,2025-02-16 14:57:00,Saint-Louis,Free Money,Transfert,iPhone,28063,0,0,Normal
4250,CUST_717,2025-05-29 20:43:00,Thiès,Carte Bancaire,Retrait,Android,9566,0,0,Normal
4251,CUST_931,2025-04-05 17:12:00,Dakar,Free Money,Retrait,Android,22379,0,0,Normal
4252,CUST_173,2025-03-27 08:31:00,Saint-Louis,Carte Bancaire,Transfert,Android,500,0,0,Normal
4253,CUST_690,2025-04-26 16:12:00,Kaolack,Wave,Paiement,Android,4538,0,0,Normal
4254,CUST_573,2025-05-07 13:22:00,Dakar,Wave,Retrait,iPhone,28779,0,0,Normal
4255,CUST_593,2025-06-11 21:44:00,Kaolack,Wave,Paiement,Android,12873,35,1,Comportement suspect
4256,CUST_378,2025-01-18 10:35:00,Saint-Louis,Orange Money,Transfert,Android,14729,0,0,Normal
4257,CUST_859,2025-02-13 05:01:00,Ziguinchor,Free Money,Transfert,iPhone,52267,0,0,Normal
4258,CUST_573,2025-06-12 18:10:00,Dakar,Orange Money,Retrait,iPhone,47142,0,0,Normal
4259,CUST_157,2025-06-05 01:51:00,Dakar,Free Money,Transfert,Android,15624,25,0,Normal
4260,CUST_282,2025-02-23 10:31:00,Saint-Louis,Free Money,Retrait,iPhone,20182,0,0,Normal
4261,CUST_725,2025-02-03 16:30:00,Kaolack,Wave,Retrait,iPhone,25416,0,0,Normal
4262,CUST_243,2025-04-03 02:16:00,Kaolack,Wave,Retrait,iPhone,31984,25,0,Normal
4263,CUST_471,2025-04-14 16:24:00,Kaolack,Orange Money,Retrait,Android,500,0,0,Normal
4264,CUST_138,2025-02-26 14:46:00,Ziguinchor,Free Money,Paiement,iPhone,73075,0,0,Normal
4265,CUST_946,2025-01-01 07:52:00,Dakar,Wave,Transfert,Android,15043,0,0,Normal
4266,CUST_928,2025-06-25 14:49:00,Ziguinchor,Orange Money,Paiement,iPhone,55898,0,0,Normal
4267,CUST_322,2025-06-06 03:01:00,Dakar,Free Money,Paiement,Android,34485,25,0,Normal
4268,CUST_305,2025-05-25 11:13:00,Kaolack,Wave,Paiement,Android,42120,0,0,Normal
4269,CUST_801,2025-06-19 15:04:00,Dakar,Orange Money,Paiement,iPhone,64962,0,0,Normal
4270,CUST_590,2025-02-23 12:41:00,Kaolack,Free Money,Paiement,Android,9790,0,0,Normal
4271,CUST_679,2025-06-20 04:27:00,Saint-Louis,Carte Bancaire,Paiement,iPhone,8379,25,0,Normal
4272,CUST_472,2025-03-20 14:15:00,Ziguinchor,Free Money,Retrait,iPhone,5930,30,0,Normal
4273,CUST_1,2025-02-20 17:44:00,Dakar,Wave,Retrait,Android,30183,0,0,Normal
4274,CUST_155,2025-06-27 11:22:00,Saint-Louis,Orange Money,Paiement,Android,22846,0,0,Normal
4275,CUST_470,2025-01-28 10:40:00,Thiès,Wave,Paiement,iPhone,6716,0,0,Normal
4276,CUST_778,2025-05-31 07:30:00,Dakar,Free Money,Transfert,iPhone,34109,0,0,Normal
4277,CUST_91,2025-01-18 12:09:00,Saint-Louis,Carte Bancaire,Retrait,iPhone,14321,0,0,Normal
4278,CUST_368,2025-03-31 07:34:00,Saint-Louis,Orange Money,Paiement,iPhone,8436,0,0,Normal
4279,CUST_976,2025-06-04 16:45:00,Dakar,Orange Money,Transfert,Android,73123,0,0,Normal
4280,CUST_531,2025-04-08 19:35:00,Thiès,Carte Bancaire,Transfert,Android,3659,0,0,Normal
4281,CUST_465,2025-04-08 08:07:00,Saint-Louis,Carte Bancaire,Retrait,iPhone,6235,0,0,Normal
4282,CUST_205,2025-04-13 12:54:00,Dakar,Carte Bancaire,Paiement,Android,53657,0,0,Normal
4283,CUST_326,2025-01-18 15:52:00,Dakar,Carte Bancaire,Paiement,Android,28506,0,0,Normal
4284,CUST_317,2025-03-06 09:10:00,Saint-Louis,Orange Money,Paiement,iPhone,37366,0,0,Normal
4285,CUST_332,2025-02-23 08:50:00,Ziguinchor,Free Money,Transfert,iPhone,9719,0,0,Normal
